2018-01-15,mdpilgrim,MLKDAY,1
2018-01-15,councilofdc,MLKDay,1
2018-01-15,councilofdc,DayofService,1
2018-01-15,CityOfDallas,MLKDay,1
2018-01-15,DiarioPrimicia,TheCranberries,1
2018-01-15,RicoBeard,MLKDay,1
2018-01-15,SenJohnMcCain,MLKDay,1
2018-01-15,UA_Athletics,MLKDay,1
2018-01-15,kyle8edmund,AusOpen,1
2018-01-15,Only4RM,ThisTooShallPass,1
2018-01-15,MrGeorgeWallace,MLKDay,1
2018-01-15,rmfrankel115,TheCranberries,1
2018-01-15,rmfrankel115,RIP,1
2018-01-15,aajtak,लोकतंत्र_के_शूरवीर,1
2018-01-15,OregonZoo,MLKDay,1
2018-01-15,B52Malmet,Spectrum,1
2018-01-15,B52Malmet,NYC,1
2018-01-15,BradEYoung,MartinLutherKing,1
2018-01-15,BradEYoung,IHaveADream,1
2018-01-15,statedeptspox,MLKDay,1
2018-01-15,DxE_Wayne,China,1
2018-01-15,CMBrandonTodd,MLKDay,1
2018-01-15,CMBrandonTodd,DayofService,1
2018-01-15,BAP_US,MartinLutherKingJr,1
2018-01-15,BAP_US,MartinLutherKingDay,1
2018-01-15,Owusuism,MLKDay,1
2018-01-15,sumera601,EntertainmentKiRaat,1
2018-01-15,PMOIndia,MB24FirstOathOn26Jan,1
2018-01-15,PMOIndia,DilJuunglee,1
2018-01-15,richardhine,Resist,1
2018-01-15,hinadirah,MLKDay,1
2018-01-15,ValaAfshar,MartinLutherKing,1
2018-01-15,BryanDawsonUSA,MartinLutherKing,1
2018-01-15,BryanDawsonUSA,MLKDAY,1
2018-01-15,BryanDawsonUSA,MLK50,1
2018-01-15,BryanDawsonUSA,MLK,1
2018-01-15,BryanDawsonUSA,IAmJohnBrown,1
2018-01-15,PollTroller,Padmaavat,1
2018-01-15,PollTroller,PadMan,1
2018-01-15,abpnewstv,Tripura,1
2018-01-15,abpnewstv,AjitDoval,1
2018-01-15,MayorBowser,MLKDay,1
2018-01-15,MayorBowser,DayofService,1
2018-01-15,gbarticles,LiverpoolFC,1
2018-01-15,gbarticles,LIVMCI,1
2018-01-15,gbarticles,LFC,1
2018-01-15,gbarticles,EPL,1
2018-01-15,Allah_Kabir,लोकतंत्र_के_शूरवीर,1
2018-01-15,Allah_Kabir,MB24FirstOathOn26Jan,1
2018-01-15,Allah_Kabir,DilJuunglee,1
2018-01-15,spurs,MLKDay,1
2018-01-15,Alyssa_Milano,MLKDay,1
2018-01-15,POTUS,MLKDay,1
2018-01-15,elmundoes,TheCranberries,1
2018-01-15,NOH8Campaign,NOH8,1
2018-01-15,NOH8Campaign,MLKDay,1
2018-01-15,NOH8Campaign,MLK,1
2018-01-15,newsboys,MLKDay,1
2018-01-15,cavs,ThisIsWhyWePlay,1
2018-01-15,cavs,ThankYouMLK50,1
2018-01-15,cavs,MLKDay,1
2018-01-15,arunjaitley,KheloIndia,1
2018-01-15,RealMarquis7,MartinLutherKingJr,1
2018-01-15,RealMarquis7,MartinLutherKing,1
2018-01-15,RealMarquis7,MLKJrDay,1
2018-01-15,RealMarquis7,MLKDay,1
2018-01-15,Trump45Michael,MLKDay,1
2018-01-15,ColossusBets,Syndicate,1
2018-01-15,ColossusBets,AUSOpen,1
2018-01-15,CMShehbaz,PMLN,1
2018-01-15,realDonaldTrump,MartinLutherKing,1
2018-01-15,realDonaldTrump,MLKJr,1
2018-01-15,realDonaldTrump,MLK,1
2018-01-15,debbiesideris,TheResistance,1
2018-01-15,debbiesideris,MLKDay,1
2018-01-15,movieweb,DoloresORiordan,1
2018-01-15,teacher2teacher,MLKDay,1
2018-01-15,brycetache,MLKDay,1
2018-01-15,Bebes_Scrubs,MLKDay,1
2018-01-15,PattyforSenate,Wisconsin,1
2018-01-15,DaveNYviii,MLKDay,1
2018-01-15,DaveNYviii,MLK,1
2018-01-15,DaveNYviii,BLM,1
2018-01-15,DaveNYviii,Antifa,1
2018-01-15,VEXRobotics,omgrobots,1
2018-01-15,VEXRobotics,MotivationMonday,1
2018-01-15,VEXRobotics,MLKDay,1
2018-01-15,MerrellTwins,MLKDay,1
2018-01-15,Fergie,MLKDay,1
2018-01-15,MarshallTuck,MLKDay,1
2018-01-15,FoxNews,MLKDay,1
2018-01-15,andrewrobertso5,invisible,1
2018-01-15,andrewrobertso5,LIVMCI,1
2018-01-15,andrewrobertso5,LFC,1
2018-01-15,lvraidersreport,MLKDay,1
2018-01-15,lvraidersreport,Local872,1
2018-01-15,cavsdan,MLKDay,1
2018-01-15,SrBachchan,InternetinIndia,1
2018-01-15,douglasluis7,MLKDay,1
2018-01-15,NBA,NBAVoices,1
2018-01-15,NBA,NBAKicks,1
2018-01-15,NBA,MLKDay,1
2018-01-15,WTA_insider,AusOpen,1
2018-01-15,josephmarklong,mlkday,1
2018-01-15,ChuckGrassley,MLKDay,1
2018-01-15,EdKrassen,MartinLutherKingJr,1
2018-01-15,EdKrassen,MLKDay,1
2018-01-15,RadhaDasi11,लोकतंत्र_के_शूरवीर,1
2018-01-15,RadhaDasi11,MB24FirstOathOn26Jan,1
2018-01-15,RadhaDasi11,DilJuunglee,1
2018-01-15,Trumpfan1995,MartinLutherKing,1
2018-01-15,VikingAthletics,MLKDay,1
2018-01-15,AlabamaFTBL,MLKDay,1
2018-01-15,MajorGroup,RIPDolores,1
2018-01-15,DJRarela,MartinLutherKingDay,1
2018-01-15,DJRarela,MLKday,1
2018-01-15,DJRarela,MLK,1
2018-01-15,JagratiShukla29,VHP,1
2018-01-15,JagratiShukla29,PravinTogadia,1
2018-01-15,JagratiShukla29,Ahmedabad,1
2018-01-15,bobo_massa,mlkday,1
2018-01-15,bobo_massa,blogos,1
2018-01-15,President1Trump,MLKDay,1
2018-01-15,Ra_THORe,ShalomNamaste,1
2018-01-15,HarvardFootball,MLKDay,1
2018-01-15,krassenstein,MLKDay,1
2018-01-15,prernakapur96,JusticeLoya,1
2018-01-15,SpeakerRyan,shameful,1
2018-01-15,IJM,MLKDay,1
2018-01-15,ABC7,kingdomdayparade,1
2018-01-15,ABC7,abc7eyewitness,1
2018-01-15,ABC7,MartinLutherKing,1
2018-01-15,ABC7,IHaveADream,1
2018-01-15,ABC7,BREAKING,1
2018-01-15,HeleneSy,MLKDay,1
2018-01-15,ColorsTv_,Vikas,1
2018-01-15,ColorsTv_,ShilpaShinde,1
2018-01-15,ColorsTv_,SherrkhanwonBaltiaward,1
2018-01-15,ColorsTv_,Hinakhan,1
2018-01-15,ColorsTv_,BB11,1
2018-01-15,mkd1zzle,MLKDay,1
2018-01-15,Captsully,MLKDay,1
2018-01-15,cspan,tytlive,1
2018-01-15,cspan,thebeat,1
2018-01-15,cspan,specialreport,1
2018-01-15,cspan,sitroom,1
2018-01-15,cspan,msnbc,1
2018-01-15,cspan,mlkday,1
2018-01-15,cspan,mlk,1
2018-01-15,cspan,foxnews,1
2018-01-15,cspan,daca,1
2018-01-15,cspan,cnn,1
2018-01-15,cspan,CSPANCHAT,1
2018-01-15,cspan,CSPAN,1
2018-01-15,KeishaBottoms,MLKDay,1
2018-01-15,KeishaBottoms,Atlanta,1
2018-01-15,YesYoureRacist,MLKDay,1
2018-01-15,Rendon63rd,SB562,1
2018-01-15,republic,LobbyAttacksLoyaSon,1
2018-01-15,fentybeauty,MLKDay,1
2018-01-15,MokshMarg1,लोकतंत्र_के_शूरवीर,1
2018-01-15,MokshMarg1,PravinTogadia,1
2018-01-15,Bipartisanism,MLKDay,1
2018-01-15,KySecofState,VotingRights,1
2018-01-15,Das3Akshay,लोकतंत्र_के_शूरवीर,1
2018-01-15,BrunoMars,MLKDay,1
2018-01-15,Rt_YourFavBands,theCanberries,1
2018-01-15,Rt_YourFavBands,RIP,1
2018-01-15,tripsrawat,virshi,1
2018-01-15,tripsrawat,VikasGuptaFTW,1
2018-01-15,tripsrawat,VikasGupta,1
2018-01-15,sheeltyle,MLKDay,1
2018-01-15,Rafaholics,VamosRafa,1
2018-01-15,Rafaholics,Nadal,1
2018-01-15,Rafaholics,AusOpen,1
2018-01-15,ECAatState,MLKDay,1
2018-01-15,MuhammadAli,MLKDay,1
2018-01-15,ProgressIowa,MLKDay,1
2018-01-15,DonnaWR8,MLK,1
2018-01-15,MaryamNSharif,PMLN,1
2018-01-15,DCDPW,MLKDay,1
2018-01-15,DCDPW,DayofService,1
2018-01-15,AshaNegi7,VikasStories,1
2018-01-15,abc7community,kingdomdayparade,1
2018-01-15,abc7community,abc7eyewitness,1
2018-01-15,abc7community,MartinLutherKing,1
2018-01-15,abc7community,IHaveADream,1
2018-01-15,_IamAnita_,darkness,1
2018-01-15,_IamAnita_,codeofvetsusa,1
2018-01-15,_IamAnita_,MLKDay,1
2018-01-15,_IamAnita_,LIGHT,1
2018-01-15,UNESCO,OnThisDay,1
2018-01-15,LouDeSalvio,MLKDay,1
2018-01-15,LouDeSalvio,Local872,1
2018-01-15,GavinDuffy,OnThisDay,1
2018-01-15,GavinDuffy,MLKday,1
2018-01-15,goldengateblond,MLKDay,1
2018-01-15,PahlaviReza,ایران,1
